name,state_code,country_code
Chima,MP,IN
Dasuya,MP,IN
Dera Baba Nanak,MP,IN
Dera Bassi,MP,IN
Dhanaula,MP,IN
Dhariwal,MP,IN
Dhilwan,MP,IN
Dhudi,MP,IN
Dhuri,MP,IN
Dina Nagar,MP,IN
Dirba,MP,IN
Doraha,MP,IN
Faridkot,MP,IN
Fatehgarh Churian,MP,IN
Fatehgarh Sahib,MP,IN
Fazilka,MP,IN
Firozpur,MP,IN
Firozpur District,MP,IN
Gardhiwala,MP,IN
Garhshankar,MP,IN
Ghanaur,MP,IN
Giddarbaha,MP,IN
Gurdaspur,MP,IN
Guru Har Sahai,MP,IN
Hariana,MP,IN
Hoshiarpur,MP,IN
Ishanpur,MP,IN
Jagraon,MP,IN
Jaito,MP,IN
Jalalabad,MP,IN
Jalandhar,MP,IN
Jandiala,MP,IN
Jandiala Guru,MP,IN
Kapurthala,MP,IN
Kartarpur,MP,IN
Khamanon,MP,IN
Khanna,MP,IN
Kharar,MP,IN
Khemkaran,MP,IN
Kot Isa Khan,MP,IN
Kotkapura,MP,IN
Laungowal,MP,IN
Ludhiana,MP,IN
Machhiwara,MP,IN
Majitha,MP,IN
Makhu,MP,IN
Malaut,MP,IN
Malerkotla,MP,IN
Maur Mandi,MP,IN
Moga,MP,IN
Mohali,MP,IN
Morinda,MP,IN
Mukerian,MP,IN
Nabha,MP,IN
Nakodar,MP,IN
Nangal,MP,IN
Nurmahal,MP,IN
Nurpur Kalan,MP,IN
Pathankot,MP,IN
Patiala,MP,IN
Patti,MP,IN
Phagwara,MP,IN
Phillaur,MP,IN
Qadian,MP,IN
Rahon,MP,IN
Raikot,MP,IN
Rajasansi,MP,IN
Rajpura,MP,IN
Ram Das,MP,IN
Rupnagar,MP,IN
Samrala,MP,IN
Sanaur,MP,IN
Sangrur,MP,IN
Sardulgarh,MP,IN
Shahid Bhagat Singh Nagar,MP,IN
Shahkot,MP,IN
Sham Churasi,MP,IN
Sirhind-Fategarh,MP,IN
Sri Muktsar Sahib,MP,IN
Sultanpur Lodhi,MP,IN
Sunam,MP,IN
Talwandi Bhai,MP,IN
Talwara,MP,IN
Tarn Taran Sahib,MP,IN
Zira,MP,IN
Abhaneri,MP,IN
Abu,MP,IN
Abu Road,MP,IN
Ajmer,MP,IN
Aklera,MP,IN
Alwar,MP,IN
Amet,MP,IN
Anta,MP,IN
Anupgarh,MP,IN
Asind,MP,IN
Bagar,MP,IN
Bakani,MP,IN
Bali,MP,IN
Balotra,MP,IN
Bandikui,MP,IN
Banswara,MP,IN
Baran,MP,IN
Bari,MP,IN
Bari Sadri,MP,IN
Barmer,MP,IN
Basi,MP,IN
Basni,MP,IN
Baswa,MP,IN
Bayana,MP,IN
Beawar,MP,IN
Begun,MP,IN
Behror,MP,IN
Bhadasar,MP,IN
Bhadra,MP,IN
Bharatpur,MP,IN
Bhasawar,MP,IN
Bhilwara,MP,IN
Bhindar,MP,IN
Bhinmal,MP,IN
Bhiwadi,MP,IN
Bhuma,MP,IN
Bikaner,MP,IN
Bilara,MP,IN
Bissau,MP,IN
Borkhera,MP,IN
Bundi,MP,IN
Chaksu,MP,IN
Chechat,MP,IN
Chhabra,MP,IN
Chhapar,MP,IN
Chhoti Sadri,MP,IN
Chidawa,MP,IN
Chittaurgarh,MP,IN
Churu,MP,IN
Dariba,MP,IN
Dausa,MP,IN
Deshnoke,MP,IN
Devgarh,MP,IN
Dhaulpur,MP,IN
Didwana,MP,IN
Dig,MP,IN
Fatehpur,MP,IN
Galiakot,MP,IN
Ganganagar,MP,IN
Gulabpura,MP,IN
Hanumangarh,MP,IN
Hindaun,MP,IN
Jahazpur,MP,IN
Jaipur,MP,IN
Jaisalmer,MP,IN
Jaitaran,MP,IN
Jalor,MP,IN
Jalore,MP,IN
Jhalawar,MP,IN
Jhalrapatan,MP,IN
Jhunjhunun,MP,IN
Jobner,MP,IN
Kaman,MP,IN
Kanor,MP,IN
Kapren,MP,IN
Karanpur,MP,IN
Karauli,MP,IN
Kekri,MP,IN
Keshorai Patan,MP,IN
Khandela,MP,IN
Khanpur,MP,IN
Khetri,MP,IN
Kishangarh,MH,IN
Kotputli,MH,IN
Kuchaman,MH,IN
Kuchera,MH,IN
Kumher,MH,IN
Kushalgarh,MH,IN
Lachhmangarh Sikar,MH,IN
Ladnun,MH,IN
Lakheri,MH,IN
Lalsot,MH,IN
Losal,MH,IN
Mahwah,MH,IN
Makrana,MH,IN
Malpura,MH,IN
Mandalgarh,MH,IN
Mandawar,MH,IN
Manohar Thana,MH,IN
Meethari Marwar,MH,IN
Merta,MH,IN
Mundwa,MH,IN
Nadbai,MH,IN
Nagaur,MH,IN
Nainwa,MH,IN
Napasar,MH,IN
Naraina,MH,IN
Nasirabad,MH,IN
Nathdwara,MH,IN
Nawa,MH,IN
Nawalgarh,MH,IN
Neem ka Thana,MH,IN
Nimaj,MH,IN
Nimbahera,MH,IN
Niwai,MH,IN
Nohar,MH,IN
Nokha,MH,IN
Partapur,MH,IN
Parvatsar,MH,IN
Phalodi,MH,IN
Phulera,MH,IN
Pilani,MH,IN
Pilibangan,MH,IN
Pindwara,MH,IN
Pipar,MH,IN
Pirawa,MH,IN
Pokaran,MH,IN
Pratapgarh,MH,IN
Pushkar,MH,IN
Raisinghnagar,MH,IN
Rajakhera,MH,IN
Rajaldesar,MH,IN
Rajsamand,MH,IN
Ramganj Mandi,MH,IN
Rani,MH,IN
Rawatbhata,MH,IN
Rawatsar,MH,IN
Ringas,MH,IN
Sadri,MH,IN
Salumbar,MH,IN
Sambhar,MH,IN
Samdari,MH,IN
Sanchor,MH,IN
Sangaria,MH,IN
Sangod,MH,IN
Sardarshahr,MH,IN
Sarwar,MH,IN
Sawai Madhopur,MH,IN
Sheoganj,MH,IN
Sikar,MH,IN
Sirohi,MH,IN
Siwana,MH,IN
Sojat,MH,IN
Sri Dungargarh,MH,IN
Sri Madhopur,MH,IN
Sujangarh,MH,IN
Suket,MH,IN
Sunel,MH,IN
Surajgarh,MH,IN
Suratgarh,MH,IN
Takhatgarh,MH,IN
Taranagar,MH,IN
Tijara,MH,IN
Todabhim,MH,IN
Todaraisingh,MH,IN
Tonk,MH,IN
Udaipur,MH,IN
Udpura,MH,IN
Uniara,MH,IN
Wer,MH,IN
East District,MH,IN
Gangtok,MH,IN
Gyalshing,MH,IN
Jorethang,MH,IN
Mangan,MH,IN
Namchi,MH,IN
Naya Bazar,MH,IN
North District,MH,IN
Rangpo,MH,IN
Singtam,MH,IN
South District,MH,IN
West District,MH,IN
Abiramam,MH,IN
Adirampattinam,MH,IN
Aduthurai,MH,IN
Alagapuram,MH,IN
Alandur,MH,IN
Alanganallur,MH,IN
Alangayam,MH,IN
Alangudi,MH,IN
Alangulam,MH,IN
Alappakkam,MH,IN
Alwa Tirunagari,MH,IN
Ambasamudram,MH,IN
Ambattur,MH,IN
Ambur,MH,IN
Ammapettai,MH,IN
Anamalais,MH,IN
Andippatti,MH,IN
Annamalainagar,MH,IN
Annavasal,MH,IN
Annur,MH,IN
Anthiyur,MH,IN
Arakkonam,MH,IN
Arantangi,MH,IN
Arcot,MH,IN
Arimalam,MH,IN
Ariyalur,MH,IN
Arni,MH,IN
Arumbavur,MH,IN
Arumuganeri,MH,IN
Aruppukkottai,MH,IN
Aruvankad,MH,IN
Attayyampatti,MH,IN
Attur,MH,IN
Auroville,MH,IN
Avadi,MH,IN
Avinashi,MH,IN
Ayakudi,MH,IN
Ayyampettai,MH,IN
Bhavani,MH,IN
Bodinayakkanur,MH,IN
Chengam,MH,IN
Chennai,MH,IN
Chennimalai,MH,IN
Chetput,MH,IN
Chettipalaiyam,MH,IN
Cheyyar,MH,IN
Cheyyur,MH,IN
Chidambaram,MH,IN
Chingleput,MH,IN
Chinna Salem,MH,IN
Chinnamanur,MH,IN
Chinnasekkadu,MH,IN
Cholapuram,MH,IN
Coimbatore,MH,IN
Colachel,MH,IN
Cuddalore,MH,IN
Denkanikota,MH,IN
Desur,MH,IN
Devadanappatti,MH,IN
Devakottai,MH,IN
Dhali,MH,IN
Dharapuram,MH,IN
Dharmapuri,MH,IN
Dindigul,MH,IN
Dusi,MH,IN
Elayirampannai,MH,IN
Elumalai,MH,IN
Eral,MH,IN
Eraniel,MH,IN
Erode,MH,IN
Erumaippatti,MH,IN
Ettaiyapuram,MH,IN
Gandhi Nagar,MH,IN
Gangaikondan,MH,IN
Gangavalli,MH,IN
Gingee,MH,IN
Gobichettipalayam,MH,IN
Gudalur,MH,IN
Gudiyatham,MH,IN
Guduvancheri,MH,IN
Gummidipundi,MH,IN
Harur,MH,IN
Hosur,MH,IN
Idappadi,MH,IN
Ilampillai,MH,IN
Iluppur,MH,IN
Injambakkam,MH,IN
Irugur,MH,IN
Jalakandapuram,MH,IN
Jalarpet,MH,IN
Jayamkondacholapuram,MH,IN
Kadambur,MH,IN
Kadayanallur,MH,IN
Kalakkadu,MH,IN
Kalavai,MH,IN
Kallakkurichchi,MH,IN
Kallidaikurichi,MH,IN
Kallupatti,MH,IN
Kalugumalai,MH,IN
Kamuthi,MH,IN
Kanadukattan,MH,IN
Kancheepuram,MH,IN
Kanchipuram,MH,IN
Kangayam,MH,IN
Kanniyakumari,MH,IN
Karaikkudi,MH,IN
Karamadai,MH,IN
Karambakkudi,MH,IN
Kariapatti,MH,IN
Karumbakkam,MH,IN
Karur,MH,IN
Katpadi,MH,IN
Kattivakkam,MH,IN
Kattupputtur,MH,IN
Kaveripatnam,MH,IN
Kayalpattinam,MH,IN
Kayattar,MH,IN
Keelakarai,MH,IN
Kelamangalam,MH,IN
Kil Bhuvanagiri,MH,IN
Kilvelur,MH,IN
Kiranur,MH,IN
Kodaikanal,MH,IN
Kodumudi,MH,IN
Kombai,MH,IN
Konganapuram,MH,IN
Koothanallur,MH,IN
Koradachcheri,MH,IN
Korampallam,MH,IN
Kotagiri,MH,IN
Kottaiyur,MH,IN
Kovilpatti,MH,IN
Krishnagiri,MH,IN
Kulattur,MH,IN
Kulittalai,MH,IN
Kumaralingam,MH,IN
Kumbakonam,MH,IN
Kunnattur,MH,IN
Kurinjippadi,MH,IN
Kuttalam,MH,IN
Kuzhithurai,MH,IN
Lalgudi,MH,IN
Madambakkam,MH,IN
Madipakkam,MH,IN
Madukkarai,MH,IN
Madukkur,MH,IN
Madurai,MH,IN
Madurantakam,MH,IN
Mallapuram,MH,IN
Mallasamudram,MH,IN
Mallur,MH,IN
Manalurpettai,MH,IN
Manamadurai,MH,IN
Manappakkam,MH,IN
Manapparai,MH,IN
Manavalakurichi,MH,IN
Mandapam,MH,IN
Mangalam,MH,IN
Mannargudi,MH,IN
Marakkanam,MH,IN
Marandahalli,MH,IN
Masinigudi,MH,IN
Mattur,MH,IN
Mayiladuthurai,MH,IN
Melur,MH,IN
Mettuppalaiyam,MH,IN
Mettur,MH,IN
Minjur,MH,IN
Mohanur,MH,IN
Mudukulattur,MH,IN
Mulanur,MH,IN
Musiri,MH,IN
Muttupet,MH,IN
Naduvattam,MH,IN
Nagapattinam,MH,IN
Nagercoil,MH,IN
Namagiripettai,MH,IN
Namakkal,MH,IN
Nambiyur,MH,IN
Nambutalai,MH,IN
Nandambakkam,MH,IN
Nangavalli,MH,IN
Nangilickondan,MH,IN
Nanguneri,MH,IN
Nannilam,MH,IN
Naravarikuppam,MH,IN
Nattam,MH,IN
Nattarasankottai,MH,IN
Needamangalam,MH,IN
Neelankarai,MH,IN
Negapatam,MH,IN
Nellikkuppam,MH,IN
Nilakottai,MH,IN
Nilgiris,MH,IN
Odugattur,MH,IN
Omalur,MH,IN
Ooty,MH,IN
Padmanabhapuram,MH,IN
Palakkodu,MH,IN
Palamedu,MH,IN
Palani,MH,IN
Palavakkam,MH,IN
Palladam,MH,IN
Pallappatti,MH,IN
Pallattur,MH,IN
Pallavaram,MH,IN
Pallikondai,MH,IN
Pallipattu,MH,IN
Pallippatti,MH,IN
Panruti,MH,IN
Papanasam,MH,IN
Papireddippatti,MH,IN
Papparappatti,MH,IN
Paramagudi,MH,IN
Pattukkottai,MH,IN
Pennadam,MH,IN
Pennagaram,MH,IN
Pennathur,MH,IN
Peraiyur,MH,IN
Perambalur,MH,IN
Peranamallur,MH,IN
Peranampattu,MH,IN
Peravurani,MH,IN
Periyakulam,MH,IN
Periyanayakkanpalaiyam,MH,IN
Periyanegamam,MH,IN
Periyapatti,MH,IN
Periyapattinam,MH,IN
Perundurai,MH,IN
Perungudi,MH,IN
Perur,MH,IN
Pollachi,MH,IN
Polur,MH,IN
Ponnamaravati,MH,IN
Ponneri,MH,IN
Poonamalle,MH,IN
Porur,MH,IN
Pudukkottai,MH,IN
Puduppatti,MH,IN
Pudur,MH,IN
Puduvayal,MH,IN
Puliyangudi,MH,IN
Puliyur,MH,IN
Pullambadi,MH,IN
Punjai Puliyampatti,MH,IN
Rajapalaiyam,MH,IN
Ramanathapuram,MH,IN
Rameswaram,MH,IN
Ranipet,MH,IN
Rasipuram,MH,IN
Saint Thomas Mount,MH,IN
Sathankulam,MH,IN
Sathyamangalam,MH,IN
Sattur,MH,IN
Sayalkudi,MH,IN
Seven Pagodas,MH,IN
Sholinghur,MH,IN
Singanallur,MH,IN
Singapperumalkovil,MH,IN
Sirkazhi,MH,IN
Sirumugai,MH,IN
Sivaganga,MH,IN
Sivagiri,MH,IN
Sivakasi,MH,IN
Srimushnam,MH,IN
Sriperumbudur,MH,IN
Srivaikuntam,MH,IN
Srivilliputhur,MH,IN
Suchindram,MH,IN
Sulur,MH,IN
Surandai,MH,IN
Swamimalai,MH,IN
Tambaram,MH,IN
Tanjore,MH,IN
Taramangalam,MH,IN
Tattayyangarpettai,MH,IN
Thanjavur,MH,IN
Tharangambadi,MH,IN
Theni,MH,IN
Thenkasi,MH,IN
Thirukattupalli,MH,IN
Thiruthani,MH,IN
Thiruvaiyaru,MH,IN
Thiruvallur,MH,IN
Thiruvarur,MH,IN
Thiruvidaimaruthur,MH,IN
Thoothukudi,MH,IN
Tindivanam,MH,IN
Tinnanur,MH,IN
Tiruchchendur,MH,IN
Tiruchengode,MH,IN
Tiruchirappalli,MH,IN
Tirukkoyilur,MH,IN
Tirumullaivasal,MH,IN
Tirunelveli,MH,IN
Tirunelveli Kattabo,MH,IN
Tiruppalaikudi,MH,IN
Tirupparangunram,MH,IN
Tiruppur,MH,IN
Tiruppuvanam,MH,IN
Tiruttangal,MH,IN
Tiruvannamalai,MH,IN
Tiruvottiyur,MH,IN
Tisaiyanvilai,MH,IN
Tondi,MH,IN
Turaiyur,MH,IN
Udangudi,MH,IN
Udumalaippettai,MH,IN
Uppiliyapuram,MH,IN
Usilampatti,MH,IN
Uttamapalaiyam,MH,IN
Uttiramerur,MH,IN
Uttukkuli,MH,IN
V.S.K.Valasai (Dindigul-Dist.),MH,IN
Vadakku Valliyur,MH,IN
Vadakku Viravanallur,MH,IN
Vadamadurai,MH,IN
Vadippatti,MH,IN
Valangaiman,MH,IN
Valavanur,MH,IN
Vallam,MH,IN
Valparai,MH,IN
Vandalur,MH,IN
Vandavasi,MH,IN
Vaniyambadi,MH,IN
Vasudevanallur,MH,IN
Vattalkundu,MH,IN
Vedaraniyam,MH,IN
Vedasandur,MH,IN
Velankanni,MH,IN
Vellanur,MH,IN
Vellore,MH,IN
Velur,MH,IN
Vengavasal,MH,IN
Vettaikkaranpudur,MH,IN
Vettavalam,MH,IN
Vijayapuri,MH,IN
Vikravandi,MH,IN
Vilattikulam,MH,IN
Villupuram,MH,IN
Viraganur,MH,IN
Virudhunagar,MH,IN
Vriddhachalam,MH,IN
Walajapet,MH,IN
Wallajahbad,MH,IN
Adilabad,MH,IN
Andol,MH,IN
Asifabad,MH,IN
Banswada,MH,IN
Bellampalli,MH,IN
Bhadrachalam,MH,IN
Bhadradri Kothagudem,MH,IN
Bhaisa,MH,IN
Bhongir,MH,IN
Bodhan,MH,IN
Chatakonda,MH,IN
Dasnapur,MH,IN
Devarkonda,MH,IN
Dornakal,MH,IN
Gaddi Annaram,MH,IN
Gadwal,MH,IN
Ghatkesar,MH,IN
Gopalur,MH,IN
Hyderabad,MH,IN
Jagtial,MH,IN
Jangaon,MH,IN
Jayashankar Bhupalapally,MH,IN
Jogulamba Gadwal,MH,IN
Kagaznagar,MH,IN
Kamareddi,MH,IN
Kamareddy,MH,IN
Karimnagar,MH,IN
Khammam,MH,IN
Kodar,MH,IN
Koratla,MH,IN
Kothapet,MH,IN
Kottagudem,MH,IN
Kottapalli,MH,IN
Kukatpally,MH,IN
Kyathampalle,MH,IN
Lakshettipet,MH,IN
Lal Bahadur Nagar,MH,IN
Mahabubabad,MH,IN
Mahbubnagar,MH,IN
Malkajgiri,MH,IN
Mancheral,MH,IN
Mandamarri,MH,IN
Manthani,MH,IN
Manuguru,MH,IN
Medak,MH,IN
Medchal,MH,IN
Medchal Malkajgiri,MH,IN
Mirialguda,MH,IN
Nagar Karnul,MH,IN
Nalgonda,MH,IN
Narayanpet,MH,IN
Narsingi,MH,IN
Naspur,MH,IN
Nirmal,MH,IN
Nizamabad,MH,IN
Paloncha,MH,IN
Palwancha,MH,IN
Patancheru,MH,IN
Peddapalli,MH,IN
Quthbullapur,MH,IN
Rajanna Sircilla,MH,IN
Ramagundam,MH,IN
Ramgundam,MH,IN
Rangareddi,MH,IN
Sadaseopet,MH,IN
Sangareddi,MH,IN
Sathupalli,MH,IN
Secunderabad,MH,IN
Serilingampalle,MH,IN
Siddipet,MH,IN
Singapur,MH,IN
Sirpur,MH,IN
Sirsilla,MH,IN
Sriramnagar,MH,IN
Suriapet,MH,IN
Tandur,MH,IN
Uppal Kalan,MH,IN
Vemalwada,MH,IN
Vikarabad,MH,IN
Wanparti,MH,IN
Warangal,MH,IN
Yellandu,MH,IN
Zahirabad,MH,IN
Agartala,MH,IN
Ambasa,MH,IN
Barjala,MH,IN
Belonia,MH,IN
Dhalai,MH,IN
Dharmanagar,MH,IN
Gomati,MH,IN
Kailashahar,MH,IN
Kamalpur,MH,IN
Khowai,MH,IN
North Tripura,MH,IN
Ranir Bazar,MH,IN
Sabrum,MH,IN
Sonamura,MH,IN
South Tripura,MH,IN
Unakoti,MH,IN
West Tripura,MH,IN
Achhnera,MH,IN
Afzalgarh,MH,IN
Agra,MH,IN
Ahraura,MH,IN
Aidalpur,MH,IN
Airwa,MH,IN
Akbarpur,MH,IN
Aliganj,MH,IN
Aligarh,MH,IN
Allahabad,MH,IN
Allahganj,MH,IN
Amanpur,MH,IN
Amauli,MH,IN
Ambahta,MH,IN
Ambedkar Nagar,MH,IN
Amethi,MN,IN
Amroha,MN,IN
Anandnagar,MN,IN
Antu,MN,IN
Anupshahr,MN,IN
Aonla,MN,IN
Araul,MN,IN
Asalatganj,MN,IN
Atarra,MN,IN
Atrauli,MN,IN
Atraulia,MN,IN
Auraiya,MN,IN
Auras,MN,IN
Ayodhya,MN,IN
Azamgarh,MN,IN
Azizpur,MN,IN
Baberu,ML,IN
Babina,ML,IN
Babrala,ML,IN
Babugarh,ML,IN
Bachhraon,ML,IN
Bachhrawan,ML,IN
Baghpat,ML,IN
Baghra,ML,IN
Bah,ML,IN
Baheri,ML,IN
Bahjoi,ML,IN
Bahraich,ML,IN
Bahraigh,ML,IN
Bahsuma,ML,IN
Bahua,ML,IN
Bajna,ML,IN
Bakewar,ML,IN
Baksar,ML,IN
Balamau,MZ,IN
Baldeo,MZ,IN
Baldev,MZ,IN
Ballia,MZ,IN
Balrampur,MZ,IN
Banat,MZ,IN
Banbasa,MZ,IN
Bangarmau,MZ,IN
Bansdih,MZ,IN
Bansgaon,MZ,IN
Bansi,MZ,IN
Banthra,MZ,IN
Bara Banki,MZ,IN
Baragaon,MZ,IN
Baraut,NL,IN
Bareilly,NL,IN
Barhalganj,NL,IN
Barkhera,NL,IN
Barkhera Kalan,NL,IN
Barokhar,NL,IN
Barsana,NL,IN
Barwar (Lakhimpur Kheri),NL,IN
Basti,NL,IN
Behat,NL,IN
Bela,OR,IN
Belthara,OR,IN
Beniganj,OR,IN
Beswan,OR,IN
Bewar,OR,IN
Bhadarsa,OR,IN
Bhadohi,OR,IN
Bhagwantnagar,OR,IN
Bharatpura,OR,IN
Bhargain,OR,IN
Bharthana,OR,IN
Bharwari,OR,IN
Bhaupur,OR,IN
Bhimtal,OR,IN
Bhinga,OR,IN
Bhognipur,OR,IN
Bhongaon,OR,IN
Bidhnu,OR,IN
Bidhuna,OR,IN
Bighapur,OR,IN
Bighapur Khurd,OR,IN
Bijnor,OR,IN
Bikapur,OR,IN
Bilari,OR,IN
Bilariaganj,OR,IN
Bilgram,OR,IN
Bilhaur,OR,IN
Bilsanda,OR,IN
Bilsi,OR,IN
Bilthra,OR,IN
Binauli,OR,IN
Binaur,OR,IN
Bindki,OR,IN
Birdpur,OR,IN
Bisalpur,OR,IN
Bisanda Buzurg,OR,IN
Bisauli,OR,IN
Bisenda Buzurg,OR,IN
Bishunpur Urf Maharajganj,OR,IN
Biswan,OR,IN
Bithur,OR,IN
Budaun,OR,IN
Budhana,OR,IN
Bulandshahr,OR,IN
Captainganj,OR,IN
Chail,OR,IN
Chandauli,OR,IN
Chandauli District,OR,IN
Chandausi,OR,IN
Chanduasi,OR,IN
Charkhari,OR,IN
Charthawal,OR,IN
Chhaprauli,OR,IN
Chharra,OR,IN
Chhata,OR,IN
Chhibramau,OR,IN
Chhitauni,OR,IN
Chhutmalpur,OR,IN
Chillupar,OR,IN
Chirgaon,OR,IN
Chitrakoot,OR,IN
Chitrakoot Dham,OR,IN
Chopan,OR,IN
Chunar,OR,IN
Churk,OR,IN
Colonelganj,OR,IN
Dadri,OR,IN
Dalmau,OR,IN
Dankaur,OR,IN
Daraganj,OR,IN
Daranagar,OR,IN
Dasna,OR,IN
Dataganj,OR,IN
Daurala,OR,IN
Dayal Bagh,OR,IN
Deoband,OR,IN
Deoranian,OR,IN
Deoria,OR,IN
Derapur,OR,IN
Dewa,OR,IN
Dhampur,OR,IN
Dhanaura,OR,IN
Dhanghata,OR,IN
Dharau,OR,IN
Dhaurahra,OR,IN
Dibai,OR,IN
Divrasai,OR,IN
Dohrighat,OR,IN
Domariaganj,OR,IN
Dostpur,OR,IN
Dudhi,OR,IN
Etah,OR,IN
Etawah,OR,IN
Etmadpur,OR,IN
Faizabad,OR,IN
Faridnagar,OR,IN
Farrukhabad,OR,IN
Fatehganj West,OR,IN
Fatehgarh,OR,IN
Fatehpur (Barabanki),OR,IN
Fatehpur Chaurasi,OR,IN
Fatehpur Sikri,OR,IN
Firozabad,OR,IN
Fyzabad,OR,IN
Gahlon,OR,IN
Gahmar,OR,IN
Gaini,OR,IN
Gajraula,OR,IN
Gangoh,OR,IN
Ganj Dundawara,OR,IN
Ganj Dundwara,PY,IN
Ganj Muradabad,PY,IN
Garautha,PY,IN
Garhi Pukhta,PY,IN
Garhmuktesar,PB,IN
Gauriganj,PB,IN
Gautam Buddha Nagar,PB,IN
Gawan,PB,IN
Ghatampur,PB,IN
Ghaziabad,PB,IN
Ghazipur,PB,IN
Ghiror,PB,IN
Ghorawal,PB,IN
Ghosi,PB,IN
Gohand,PB,IN
Gokul,PB,IN
Gola Bazar,PB,IN
Gola Gokarannath,PB,IN
Gonda,PB,IN
Gopamau,PB,IN
Gosainganj,PB,IN
Goshainganj,PB,IN
Govardhan,PB,IN
Greater Noida,PB,IN
Gulaothi,PB,IN
Gunnaur,PB,IN
Gursahaiganj,PB,IN
Gursarai,PB,IN
Gyanpur,PB,IN
Haldaur,PB,IN
Handia,PB,IN
Hapur,PB,IN
Haraipur,PB,IN
Haraiya,PB,IN
Harchandpur,PB,IN
Hardoi,PB,IN
Harduaganj,PB,IN
Hastinapur,PB,IN
Hata,PB,IN
Hata (India),PB,IN
Hathras,PB,IN
Hulas,PB,IN
Ibrahimpur,PB,IN
Iglas,PB,IN
Ikauna,PB,IN
Indergarh,PB,IN
Indragarh,PB,IN
Islamnagar,PB,IN
Islamnagar (Badaun),PB,IN
Itaunja,PB,IN
Itimadpur,PB,IN
Jagdishpur,PB,IN
Jagnair,PB,IN
Jahanabad (Pilibhit),PB,IN
Jahangirabad,PB,IN
Jahangirpur,PB,IN
Jainpur,PB,IN
Jais,PB,IN
Jalali,PB,IN
Jalaun,PB,IN
Jalesar,PB,IN
Janghai,PB,IN
Jansath,PB,IN
Jarwa,PB,IN
Jarwal,PB,IN
Jasrana,PB,IN
Jaswantnagar,PB,IN
Jaunpur,PB,IN
Jewar,PB,IN
Jhajhar,PB,IN
Jhalu,PB,IN
Jhansi,PB,IN
Jhinjhak,PB,IN
Jhinjhana,PB,IN
Jhusi,PB,IN
Jiyanpur,PB,IN
Jyotiba Phule Nagar,PB,IN
Kabrai,PB,IN
Kachhwa,PB,IN
Kadaura,PB,IN
Kadipur,PB,IN
Kagarol,PB,IN
Kaimganj,PB,IN
Kairana,PB,IN
Kakori,PB,IN
Kakrala,PB,IN
Kalinagar,PB,IN
Kalpi,PB,IN
Kalyanpur,PB,IN
Kamalganj,PB,IN
Kampil,PB,IN
Kandhla,PB,IN
Kannauj,PB,IN
Kanpur,PB,IN
Kanpur Dehat,PB,IN
Kant,PB,IN
Kanth,PB,IN
Kaptanganj,PB,IN
Kara,PB,IN
Karari,PB,IN
Karbigwan,PB,IN
Karchana,PB,IN
Karhal,PB,IN
Kasganj,PB,IN
Kausani,PB,IN
Kaushambi District,PB,IN
Kemri,PB,IN
Khada,PB,IN
Khaga,PB,IN
Khair,PB,IN
Khairabad,PB,IN
Khalilabad,PB,IN
Kharela,PB,IN
Khargupur,PB,IN
Khatauli,PB,IN
Khekra,PB,IN
Kheri,PB,IN
Khudaganj,PB,IN
Khurja,PB,IN
Khutar,RJ,IN
Kirakat,RJ,IN
Kiraoli,RJ,IN
Kiratpur,RJ,IN
Kishanpur,RJ,IN
Kishanpur baral,RJ,IN
Kishni,RJ,IN
Kithor,RJ,IN
Konch,RJ,IN
Kopaganj,RJ,IN
Kosi,RJ,IN
Kotra,RJ,IN
Kuchesar,RJ,IN
Kudarkot,RJ,IN
Kulpahar,RJ,IN
Kunda,RJ,IN
Kundarkhi,RJ,IN
Kundarki,RJ,IN
Kurara,RJ,IN
Kurebharsaidkhanpur,RJ,IN
Kushinagar,RJ,IN
Kusmara,RJ,IN
Kuthaund,RJ,IN
Laharpur,RJ,IN
Lakhna,RJ,IN
Lalitpur,RJ,IN
Lambhua,RJ,IN
Lar,RJ,IN
Lawar,RJ,IN
Lawar Khas,RJ,IN
Loni,RJ,IN
Lucknow District,RJ,IN
Machhali Shahar,RJ,IN
Machhlishahr,RJ,IN
Madhoganj,RJ,IN
Maghar,RJ,IN
Mahaban,RJ,IN
Maharajganj,RJ,IN
Mahmudabad,RJ,IN
Mahoba,RJ,IN
Maholi,RJ,IN
Mahrajganj,RJ,IN
Mahrajganj (Raebareli),RJ,IN
Mahroni,RJ,IN
Mahul,RJ,IN
Mailani,RJ,IN
Mainpuri,RJ,IN
Majhupur,RJ,IN
Makanpur,RJ,IN
Malasa,RJ,IN
Malihabad,RJ,IN
Maniar,RJ,IN
Manikpur,RJ,IN
Manjhanpur,RJ,IN
Mankapur,RJ,IN
Marahra,RJ,IN
Mariahu,RJ,IN
Mataundh,RJ,IN
Mathura,RJ,IN
Mau Aima,RJ,IN
Mau Aimma,RJ,IN
Maudaha,RJ,IN
Maurawan,RJ,IN
Mawana,RJ,IN
Mawar,RJ,IN
Meerut,RJ,IN
Mehdawal,RJ,IN
Mehnagar,RJ,IN
Mehndawal,RJ,IN
Milak,RJ,IN
Milkipur,RJ,IN
Miranpur,RJ,IN
Miranpur Katra,RJ,IN
Mirganj,RJ,IN
Mirzapur,RJ,IN
Misrikh,RJ,IN
Mohan,RJ,IN
Mohanpur,RJ,IN
